Date,Daily_growth_confirmed_pct,Confirmed,Country,Daily_growth_recovered_pct,Recovered,Daily_growth_deaths_pct,Deaths
2020-03-26,0.0,333,UNITED_ARAB_EMIRATES,0.0,52,0.0,2
2020-03-27,21.62162162162162,405,UNITED_ARAB_EMIRATES,0.0,52,0.0,2
2020-03-28,15.555555555555545,468,UNITED_ARAB_EMIRATES,0.0,52,0.0,2
2020-03-29,21.794871794871785,570,UNITED_ARAB_EMIRATES,11.538461538461542,58,50.0,3
2020-03-30,7.192982456140351,611,UNITED_ARAB_EMIRATES,5.1724137931034475,61,66.66666666666667,5
2020-03-31,8.674304418985269,664,UNITED_ARAB_EMIRATES,0.0,61,19.999999999999996,6
2020-04-01,22.590361445783124,814,UNITED_ARAB_EMIRATES,0.0,61,33.33333333333333,8
2020-04-02,25.798525798525795,1024,UNITED_ARAB_EMIRATES,57.377049180327866,96,0.0,8
2020-04-03,23.4375,1264,UNITED_ARAB_EMIRATES,12.5,108,12.5,9
2020-04-04,19.06645569620253,1505,UNITED_ARAB_EMIRATES,15.740740740740744,125,11.111111111111116,10
2020-04-05,19.53488372093024,1799,UNITED_ARAB_EMIRATES,15.199999999999992,144,0.0,10
2020-04-06,15.397443023902158,2076,UNITED_ARAB_EMIRATES,15.972222222222232,167,10.000000000000009,11
2020-04-07,13.631984585741819,2359,UNITED_ARAB_EMIRATES,11.377245508982025,186,9.090909090909083,12
2020-04-08,12.717253073336154,2659,UNITED_ARAB_EMIRATES,28.494623655913976,239,0.0,12
2020-04-09,12.448288830387355,2990,UNITED_ARAB_EMIRATES,12.133891213389125,268,16.666666666666675,14
2020-04-10,12.374581939799324,3360,UNITED_ARAB_EMIRATES,55.970149253731336,418,14.28571428571428,16
2020-04-11,11.190476190476195,3736,UNITED_ARAB_EMIRATES,40.66985645933015,588,25.0,20
2020-04-12,10.358672376873667,4123,UNITED_ARAB_EMIRATES,15.646258503401356,680,10.000000000000009,22
2020-04-13,9.653165170991995,4521,UNITED_ARAB_EMIRATES,25.294117647058822,852,13.636363636363647,25
2020-04-14,9.113028091130282,4933,UNITED_ARAB_EMIRATES,9.507042253521124,933,12.00000000000001,28
2020-01-22,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-23,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-24,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-25,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-26,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-27,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-28,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-29,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-30,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-01-31,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-01,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-02,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-03,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-04,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-05,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-06,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-07,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-08,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-09,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-10,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-11,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-12,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-13,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-14,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-15,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-16,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-17,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-18,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-19,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-20,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-21,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-22,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-23,0.0,0,BAHRAIN,0.0,0,0.0,0
2020-02-24,inf,1,BAHRAIN,0.0,0,0.0,0
2020-02-25,2200.0,23,BAHRAIN,0.0,0,0.0,0
2020-02-26,43.47826086956521,33,BAHRAIN,0.0,0,0.0,0
2020-02-27,0.0,33,BAHRAIN,0.0,0,0.0,0
2020-02-28,9.090909090909083,36,BAHRAIN,0.0,0,0.0,0
2020-02-29,13.888888888888884,41,BAHRAIN,0.0,0,0.0,0
2020-03-01,14.634146341463406,47,BAHRAIN,0.0,0,0.0,0
2020-03-02,4.255319148936176,49,BAHRAIN,0.0,0,0.0,0
2020-03-03,0.0,49,BAHRAIN,0.0,0,0.0,0
2020-03-04,6.1224489795918435,52,BAHRAIN,0.0,0,0.0,0
2020-03-05,5.769230769230771,55,BAHRAIN,0.0,0,0.0,0
2020-03-06,9.090909090909083,60,BAHRAIN,inf,4,0.0,0
2020-03-07,41.66666666666667,85,BAHRAIN,0.0,4,0.0,0
2020-03-08,0.0,85,BAHRAIN,0.0,4,0.0,0
2020-03-09,11.764705882352944,95,BAHRAIN,250.0,14,0.0,0
2020-03-10,15.789473684210531,110,BAHRAIN,57.14285714285714,22,0.0,0
2020-03-11,77.27272727272727,195,BAHRAIN,59.09090909090908,35,0.0,0
2020-03-12,0.0,195,BAHRAIN,0.0,35,0.0,0
2020-03-13,0.0,195,BAHRAIN,25.71428571428571,44,0.0,0
2020-03-14,7.692307692307687,210,BAHRAIN,0.0,44,0.0,0
2020-03-15,1.904761904761898,214,BAHRAIN,36.36363636363635,60,0.0,0
2020-03-16,0.0,214,BAHRAIN,28.333333333333343,77,inf,1
2020-03-17,6.542056074766345,228,BAHRAIN,5.1948051948051965,81,0.0,1
2020-03-18,12.280701754385959,256,BAHRAIN,8.64197530864197,88,0.0,1
2020-03-19,8.59375,278,BAHRAIN,13.636363636363647,100,0.0,1
2020-03-20,2.517985611510798,285,BAHRAIN,0.0,100,0.0,1
2020-03-21,7.017543859649122,305,BAHRAIN,25.0,125,0.0,1
2020-03-22,9.508196721311467,334,BAHRAIN,19.199999999999996,149,100.0,2
2020-03-23,12.874251497005984,377,BAHRAIN,0.0,149,0.0,2
2020-03-24,3.9787798408488007,392,BAHRAIN,18.791946308724828,177,50.0,3
2020-03-25,6.887755102040827,419,BAHRAIN,0.0,177,33.33333333333333,4
2020-03-26,9.307875894988072,458,BAHRAIN,15.254237288135597,204,0.0,4
2020-03-27,1.7467248908296984,466,BAHRAIN,11.274509803921573,227,0.0,4
2020-03-28,2.145922746781115,476,BAHRAIN,16.74008810572687,265,0.0,4
2020-03-29,4.831932773109249,499,BAHRAIN,2.6415094339622636,272,0.0,4
2020-03-30,3.206412825651306,515,BAHRAIN,2.5735294117646967,279,0.0,4
2020-03-31,10.097087378640769,567,BAHRAIN,5.7347670250896154,295,0.0,4
2020-04-01,0.3527336860670305,569,BAHRAIN,14.237288135593218,337,0.0,4
2020-04-02,13.00527240773286,643,BAHRAIN,13.056379821958464,381,0.0,4
2020-04-03,4.510108864696738,672,BAHRAIN,0.2624671916010568,382,0.0,4
2020-04-04,2.3809523809523725,688,BAHRAIN,10.732984293193715,423,0.0,4
2020-04-05,1.744186046511631,700,BAHRAIN,1.891252955082745,431,0.0,4
2020-04-06,8.000000000000007,756,BAHRAIN,6.264501160092806,458,0.0,4
2020-04-07,7.275132275132279,811,BAHRAIN,0.0,458,25.0,5
2020-04-08,1.479654747225645,823,BAHRAIN,4.148471615720517,477,0.0,5
2020-04-09,7.776427703523692,887,BAHRAIN,8.805031446540879,519,0.0,5
2020-04-10,4.284103720405863,925,BAHRAIN,3.8535645472061564,539,19.999999999999996,6
2020-04-11,12.432432432432439,1040,BAHRAIN,2.9684601113172615,555,0.0,6
2020-04-12,9.23076923076922,1136,BAHRAIN,0.540540540540535,558,0.0,6
2020-04-13,19.806338028169023,1361,BAHRAIN,5.913978494623651,591,0.0,6
2020-04-14,12.270389419544458,1528,BAHRAIN,9.137055837563457,645,16.666666666666675,7
2020-01-22,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-23,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-24,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-25,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-26,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-27,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-28,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-29,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-30,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-01-31,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-01,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-02,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-03,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-04,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-05,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-06,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-07,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-08,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-09,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-10,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-11,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-12,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-13,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-14,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-15,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-16,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-17,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-18,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-19,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-20,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-21,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-22,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-23,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-24,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-25,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-26,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-27,0.0,0,LITHUANIA,0.0,0,0.0,0
2020-02-28,inf,1,LITHUANIA,0.0,0,0.0,0
2020-02-29,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-01,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-02,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-03,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-04,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-05,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-06,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-07,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-08,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-09,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-10,0.0,1,LITHUANIA,0.0,0,0.0,0
2020-03-11,200.0,3,LITHUANIA,0.0,0,0.0,0
2020-03-12,0.0,3,LITHUANIA,0.0,0,0.0,0
2020-03-13,100.0,6,LITHUANIA,0.0,0,0.0,0
2020-03-14,33.33333333333333,8,LITHUANIA,0.0,0,0.0,0
2020-03-15,50.0,12,LITHUANIA,inf,1,0.0,0
2020-03-16,41.66666666666667,17,LITHUANIA,0.0,1,0.0,0
2020-03-17,47.058823529411775,25,LITHUANIA,0.0,1,0.0,0
2020-03-18,8.000000000000007,27,LITHUANIA,0.0,1,0.0,0
2020-03-19,33.33333333333333,36,LITHUANIA,0.0,1,0.0,0
2020-03-20,36.111111111111114,49,LITHUANIA,0.0,1,0.0,0
2020-03-21,69.38775510204083,83,LITHUANIA,0.0,1,inf,1
2020-03-22,72.28915662650604,143,LITHUANIA,0.0,1,0.0,1
2020-03-23,25.174825174825166,179,LITHUANIA,0.0,1,0.0,1
2020-03-24,16.75977653631284,209,LITHUANIA,0.0,1,100.0,2
2020-03-25,31.100478468899517,274,LITHUANIA,0.0,1,100.0,4
2020-03-26,9.124087591240881,299,LITHUANIA,0.0,1,0.0,4
2020-03-27,19.732441471571917,358,LITHUANIA,0.0,1,25.0,5
2020-03-28,10.05586592178771,394,LITHUANIA,0.0,1,39.99999999999999,7
2020-03-29,16.75126903553299,460,LITHUANIA,0.0,1,0.0,7
2020-03-30,6.739130434782603,491,LITHUANIA,600.0,7,0.0,7
2020-03-31,9.368635437881867,537,LITHUANIA,0.0,7,14.28571428571428,8
2020-04-01,8.193668528864052,581,LITHUANIA,0.0,7,0.0,8
2020-04-02,11.703958691910499,649,LITHUANIA,0.0,7,12.5,9
2020-04-03,7.241910631741133,696,LITHUANIA,0.0,7,0.0,9
2020-04-04,10.775862068965525,771,LITHUANIA,0.0,7,22.222222222222232,11
2020-04-05,5.188067444876787,811,LITHUANIA,0.0,7,18.181818181818187,13
2020-04-06,3.9457459926017346,843,LITHUANIA,14.28571428571428,8,15.384615384615374,15
2020-04-07,4.389086595492286,880,LITHUANIA,0.0,8,0.0,15
2020-04-08,3.6363636363636376,912,LITHUANIA,0.0,8,0.0,15
2020-04-09,4.714912280701755,955,LITHUANIA,0.0,8,6.666666666666665,16
2020-04-10,4.607329842931929,999,LITHUANIA,575.0,54,37.5,22
2020-04-11,2.7027027027026973,1026,LITHUANIA,0.0,54,4.545454545454541,23
2020-04-12,2.6315789473684292,1053,LITHUANIA,79.62962962962963,97,0.0,23
2020-04-13,0.8547008547008517,1062,LITHUANIA,4.123711340206193,101,4.347826086956519,24
2020-04-14,0.7532956685499137,1070,LITHUANIA,0.0,101,20.833333333333325,29
2020-01-22,0.0,0,POLAND,0.0,0,0.0,0
2020-01-23,0.0,0,POLAND,0.0,0,0.0,0
2020-01-24,0.0,0,POLAND,0.0,0,0.0,0
2020-01-25,0.0,0,POLAND,0.0,0,0.0,0
2020-01-26,0.0,0,POLAND,0.0,0,0.0,0
2020-01-27,0.0,0,POLAND,0.0,0,0.0,0
2020-01-28,0.0,0,POLAND,0.0,0,0.0,0
2020-01-29,0.0,0,POLAND,0.0,0,0.0,0
2020-01-30,0.0,0,POLAND,0.0,0,0.0,0
2020-01-31,0.0,0,POLAND,0.0,0,0.0,0
2020-02-01,0.0,0,POLAND,0.0,0,0.0,0
2020-02-02,0.0,0,POLAND,0.0,0,0.0,0
2020-02-03,0.0,0,POLAND,0.0,0,0.0,0
2020-02-04,0.0,0,POLAND,0.0,0,0.0,0
2020-02-05,0.0,0,POLAND,0.0,0,0.0,0
2020-02-06,0.0,0,POLAND,0.0,0,0.0,0
2020-02-07,0.0,0,POLAND,0.0,0,0.0,0
2020-02-08,0.0,0,POLAND,0.0,0,0.0,0
2020-02-09,0.0,0,POLAND,0.0,0,0.0,0
2020-02-10,0.0,0,POLAND,0.0,0,0.0,0
2020-02-11,0.0,0,POLAND,0.0,0,0.0,0
2020-02-12,0.0,0,POLAND,0.0,0,0.0,0
2020-02-13,0.0,0,POLAND,0.0,0,0.0,0
2020-02-14,0.0,0,POLAND,0.0,0,0.0,0
2020-02-15,0.0,0,POLAND,0.0,0,0.0,0
2020-02-16,0.0,0,POLAND,0.0,0,0.0,0
2020-02-17,0.0,0,POLAND,0.0,0,0.0,0
2020-02-18,0.0,0,POLAND,0.0,0,0.0,0
2020-02-19,0.0,0,POLAND,0.0,0,0.0,0
2020-02-20,0.0,0,POLAND,0.0,0,0.0,0
2020-02-21,0.0,0,POLAND,0.0,0,0.0,0
2020-02-22,0.0,0,POLAND,0.0,0,0.0,0
2020-02-23,0.0,0,POLAND,0.0,0,0.0,0
2020-02-24,0.0,0,POLAND,0.0,0,0.0,0
2020-02-25,0.0,0,POLAND,0.0,0,0.0,0
2020-02-26,0.0,0,POLAND,0.0,0,0.0,0
2020-02-27,0.0,0,POLAND,0.0,0,0.0,0
2020-02-28,0.0,0,POLAND,0.0,0,0.0,0
2020-02-29,0.0,0,POLAND,0.0,0,0.0,0
2020-03-01,0.0,0,POLAND,0.0,0,0.0,0
2020-03-02,0.0,0,POLAND,0.0,0,0.0,0
2020-03-03,0.0,0,POLAND,0.0,0,0.0,0
2020-03-04,inf,1,POLAND,0.0,0,0.0,0
2020-03-05,0.0,1,POLAND,0.0,0,0.0,0
2020-03-06,400.0,5,POLAND,0.0,0,0.0,0
2020-03-07,0.0,5,POLAND,0.0,0,0.0,0
2020-03-08,120.00000000000001,11,POLAND,0.0,0,0.0,0
2020-03-09,45.45454545454546,16,POLAND,0.0,0,0.0,0
2020-03-10,37.5,22,POLAND,0.0,0,0.0,0
2020-03-11,40.90909090909092,31,POLAND,0.0,0,0.0,0
2020-03-12,58.06451612903225,49,POLAND,0.0,0,inf,1
2020-03-13,38.775510204081634,68,POLAND,0.0,0,100.0,2
2020-03-14,51.470588235294116,103,POLAND,0.0,0,50.0,3
2020-03-15,15.533980582524265,119,POLAND,0.0,0,0.0,3
2020-03-16,48.73949579831933,177,POLAND,inf,1,33.33333333333333,4
2020-03-17,34.463276836158194,238,POLAND,0.0,1,25.0,5
2020-03-18,5.462184873949583,251,POLAND,0.0,1,0.0,5
2020-03-19,41.43426294820718,355,POLAND,0.0,1,0.0,5
2020-03-20,19.718309859154925,425,POLAND,0.0,1,0.0,5
2020-03-21,26.117647058823536,536,POLAND,0.0,1,0.0,5
2020-03-22,18.28358208955223,634,POLAND,0.0,1,39.99999999999999,7
2020-03-23,18.138801261829652,749,POLAND,0.0,1,14.28571428571428,8
2020-03-24,20.29372496662216,901,POLAND,0.0,1,25.0,10
2020-03-25,16.648168701442835,1051,POLAND,600.0,7,39.99999999999999,14
2020-03-26,16.17507136060894,1221,POLAND,0.0,7,14.28571428571428,16
2020-03-27,13.759213759213761,1389,POLAND,0.0,7,0.0,16
2020-03-28,17.926565874730027,1638,POLAND,0.0,7,12.5,18
2020-03-29,13.675213675213671,1862,POLAND,0.0,7,22.222222222222232,22
2020-03-30,10.365198711063384,2055,POLAND,0.0,7,40.90909090909092,31
2020-03-31,12.457420924574203,2311,POLAND,0.0,7,6.451612903225801,33
2020-04-01,10.51492860233665,2554,POLAND,571.4285714285714,47,30.303030303030297,43
2020-04-02,15.348472983555217,2946,POLAND,19.14893617021276,56,32.558139534883715,57
2020-04-03,14.833672776646289,3383,POLAND,0.0,56,24.56140350877194,71
2020-04-04,7.212533254507836,3627,POLAND,107.14285714285717,116,11.267605633802823,79
2020-04-05,13.096222773642129,4102,POLAND,15.517241379310342,134,18.98734177215189,94
2020-04-06,7.581667479278398,4413,POLAND,20.895522388059696,162,13.829787234042556,107
2020-04-07,9.857239972807609,4848,POLAND,17.901234567901227,191,20.560747663551403,129
2020-04-08,7.363861386138604,5205,POLAND,16.230366492146597,222,23.25581395348837,159
2020-04-09,7.1085494716618625,5575,POLAND,27.927927927927932,284,9.433962264150942,174
2020-04-10,6.816143497757854,5955,POLAND,11.9718309859155,318,4.022988505747116,181
2020-04-11,6.7338371116708595,6356,POLAND,17.9245283018868,375,14.917127071823199,208
2020-04-12,5.003146633102573,6674,POLAND,17.066666666666674,439,11.538461538461542,232
2020-04-13,3.895714713814802,6934,POLAND,10.93394077448746,487,5.603448275862077,245
2020-04-14,3.8650129795211985,7202,POLAND,26.8993839835729,618,7.346938775510203,263
2020-01-22,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-23,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-24,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-25,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-26,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-27,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-28,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-29,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-30,0.0,0,EGYPT,0.0,0,0.0,0
2020-01-31,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-01,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-02,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-03,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-04,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-05,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-06,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-07,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-08,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-09,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-10,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-11,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-12,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-13,0.0,0,EGYPT,0.0,0,0.0,0
2020-02-14,inf,1,EGYPT,0.0,0,0.0,0
2020-02-15,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-16,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-17,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-18,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-19,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-20,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-21,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-22,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-23,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-24,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-25,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-26,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-27,0.0,1,EGYPT,0.0,0,0.0,0
2020-02-28,0.0,1,EGYPT,inf,1,0.0,0
2020-02-29,0.0,1,EGYPT,0.0,1,0.0,0
2020-03-01,100.0,2,EGYPT,0.0,1,0.0,0
2020-03-02,0.0,2,EGYPT,0.0,1,0.0,0
2020-03-03,0.0,2,EGYPT,0.0,1,0.0,0
2020-03-04,0.0,2,EGYPT,0.0,1,0.0,0
2020-03-05,50.0,3,EGYPT,0.0,1,0.0,0
2020-03-06,400.0,15,EGYPT,0.0,1,0.0,0
2020-03-07,0.0,15,EGYPT,0.0,1,0.0,0
2020-03-08,226.66666666666666,49,EGYPT,0.0,1,inf,1
2020-03-09,12.244897959183664,55,EGYPT,0.0,1,0.0,1
2020-03-10,7.272727272727275,59,EGYPT,0.0,1,0.0,1
2020-03-11,1.6949152542372836,60,EGYPT,2000.0,21,0.0,1
2020-03-12,11.66666666666667,67,EGYPT,0.0,21,0.0,1
2020-03-13,19.402985074626855,80,EGYPT,0.0,21,100.0,2
2020-03-14,36.25000000000001,109,EGYPT,0.0,21,0.0,2
2020-03-15,0.917431192660545,110,EGYPT,0.0,21,0.0,2
2020-03-16,36.36363636363635,150,EGYPT,28.57142857142858,27,0.0,2
2020-03-17,30.666666666666664,196,EGYPT,18.518518518518512,32,100.0,4
2020-03-18,0.0,196,EGYPT,0.0,32,50.0,6
2020-03-19,30.612244897959172,256,EGYPT,0.0,32,0.0,6
2020-03-20,11.328125,285,EGYPT,21.875,39,33.33333333333333,8
2020-03-21,3.157894736842115,294,EGYPT,5.128205128205132,41,25.0,10
2020-03-22,11.22448979591837,327,EGYPT,36.585365853658544,56,39.99999999999999,14
2020-03-23,11.926605504587151,366,EGYPT,0.0,56,35.71428571428572,19
2020-03-24,9.836065573770503,402,EGYPT,42.85714285714286,80,5.263157894736836,20
2020-03-25,13.432835820895516,456,EGYPT,18.75,95,5.000000000000004,21
2020-03-26,8.552631578947366,495,EGYPT,7.36842105263158,102,14.28571428571428,24
2020-03-27,8.28282828282829,536,EGYPT,13.725490196078427,116,25.0,30
2020-03-28,7.462686567164178,576,EGYPT,4.31034482758621,121,19.999999999999996,36
2020-03-29,5.729166666666674,609,EGYPT,9.090909090909083,132,11.111111111111116,40
2020-03-30,7.7175697865353055,656,EGYPT,13.636363636363647,150,2.499999999999991,41
2020-03-31,8.231707317073166,710,EGYPT,4.666666666666663,157,12.195121951219523,46
2020-04-01,9.718309859154939,779,EGYPT,14.012738853503182,179,13.043478260869556,52
2020-04-02,11.039794608472398,865,EGYPT,12.290502793296088,201,11.538461538461542,58
2020-04-03,13.87283236994219,985,EGYPT,7.462686567164178,216,13.793103448275868,66
2020-04-04,8.629441624365475,1070,EGYPT,11.574074074074069,241,7.575757575757569,71
2020-04-05,9.62616822429907,1173,EGYPT,2.4896265560165887,247,9.859154929577475,78
2020-04-06,12.702472293265131,1322,EGYPT,4.858299595141702,259,8.974358974358964,85
2020-04-07,9.682299546142215,1450,EGYPT,6.563706563706573,276,10.588235294117654,94
2020-04-08,7.586206896551717,1560,EGYPT,10.507246376811597,305,9.57446808510638,103
2020-04-09,8.910256410256402,1699,EGYPT,14.098360655737707,348,14.563106796116498,118
2020-04-10,5.591524426133021,1794,EGYPT,10.344827586206895,384,14.406779661016955,135
2020-04-11,8.082497212931994,1939,EGYPT,10.9375,426,8.148148148148149,146
2020-04-12,6.498194945848379,2065,EGYPT,38.26291079812207,589,8.904109589041088,159
2020-04-13,6.0532687651331685,2190,EGYPT,0.0,589,3.1446540880503138,164
2020-04-14,7.30593607305936,2350,EGYPT,0.0,589,8.536585365853666,178
2020-01-22,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-23,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-24,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-25,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-26,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-27,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-28,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-29,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-30,0.0,0,IRELAND,0.0,0,0.0,0
2020-01-31,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-01,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-02,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-03,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-04,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-05,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-06,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-07,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-08,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-09,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-10,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-11,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-12,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-13,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-14,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-15,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-16,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-17,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-18,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-19,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-20,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-21,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-22,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-23,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-24,0.0,0,IRELAND,0.0,0,0.0,0
2020-02-25,0.0,0,IRELAND,0.0,0,0.0,0
